date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:14	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.11d.delayed	(from http://www.jeunes-democrates.org/reglement-interieur)
16:07:14	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.11e.delayed	(from http://www.jeunes-democrates.org/reglement-interieur)
16:07:14	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:15:55%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/reglement-interieur)
16:07:15	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.121.delayed	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:15	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.122.delayed	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:15	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.123.delayed	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:15	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:15:56%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:16	45178/45178	---M-Z	200	added ('OK')	application/javascript	etag:%22604bb-b07a-4dbd6b3086a00%22	http://www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox.js?1463666721	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox73eb.js	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:16	50190/50190	---M--	200	added ('OK')	image/jpeg	etag:%221e10e9-c40e-51f2a7aa0cf80%22	http://www.jeunes-democrates.org/sites/default/files/styles/bandeau/public/b-site2_0.jpg?itok=IZrgJTpP	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/styles/bandeau/public/b-site2_0b8f1.jpg	(from http://www.jeunes-democrates.org/reglement-interieur)
16:07:16	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.126.delayed	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:16	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.127.delayed	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:16	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/nos-actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/nos-actions.128.delayed	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:17	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:15:57%20GMT	http://www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:18	0/0	---M-Z	301	error ('Redirection%20Permanente')	text/html	date:Thu,%2019%20May%202016%2014:15:58%20GMT	http://www.jeunes-democrates.org/faire-un-don-0	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/faire-un-don-0	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:18	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.12b.delayed	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:18	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.12c.delayed	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:18	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.12d.delayed	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:18	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:15:59%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:18	15863/15863	---M-Z	200	added ('OK')	text/css	etag:%221b41a3f-3df7-52f2204b64180%22	http://www.jeunes-democrates.org/sites/default/files/css/css_Q7R7Blo9EYqLDI5rIlO_T3uTFBjIXjLpcqMHjTvVdmg.css	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/css/css_Q7R7Blo9EYqLDI5rIlO_T3uTFBjIXjLpcqMHjTvVdmg.css	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:19	6471/6471	---M-Z	200	added ('OK')	text/css	etag:%221b41a41-1947-52f2204b64180%22	http://www.jeunes-democrates.org/sites/default/files/css/css_ovqWdS8P2W45-ZDC7ViQ7eDJ5BLtofZm6PcS5SzcXVQ.css	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/css/css_ovqWdS8P2W45-ZDC7ViQ7eDJ5BLtofZm6PcS5SzcXVQ.css	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:21	45178/45178	---M-Z	200	added ('OK')	application/javascript	etag:%22604bb-b07a-4dbd6b3086a00%22	http://www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox.js?1463664758	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightboxedea.js	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:21	50140/50140	---M-Z	200	added ('OK')	application/javascript	etag:%221b41a43-c3dc-52f2204b64180%22	http://www.jeunes-democrates.org/sites/default/files/js/js_VF_U9sV3e1B-pvdFznB-Aj95dkQHL9Tk1tNLfLac63M.js	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/js/js_VF_U9sV3e1B-pvdFznB-Aj95dkQHL9Tk1tNLfLac63M.js	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:22	50190/50190	---M--	200	added ('OK')	image/jpeg	etag:%221e10dc-c40e-51eb47f39e340%22	http://www.jeunes-democrates.org/sites/default/files/styles/bandeau/public/b-site2.jpg?itok=xczcTm66	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/styles/bandeau/public/b-site276ac.jpg	(from http://www.jeunes-democrates.org/la-commission-d-arbitrage)
16:07:22	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.135.delayed	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:22	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.136.delayed	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:22	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.137.delayed	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:22	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:03%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:22	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.139.delayed	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:22	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.13a.delayed	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:22	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/nos-actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/nos-actions.13b.delayed	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:23	31995/31995	---M-Z	200	added ('OK')	application/javascript	etag:%221b41a47-7cfb-52f2204c583c0%22	http://www.jeunes-democrates.org/sites/default/files/js/js_LF9Se4XnLQ7qu41AsQ3EQ26-aoxZajSW-8lcLbZIJTM.js	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/js/js_LF9Se4XnLQ7qu41AsQ3EQ26-aoxZajSW-8lcLbZIJTM.js	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:23	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:03%20GMT	http://www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:24	0/0	---M-Z	301	error ('Redirection%20Permanente')	text/html	date:Thu,%2019%20May%202016%2014:16:04%20GMT	http://www.jeunes-democrates.org/faire-un-don-0	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/faire-un-don-0	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:24	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.13e.delayed	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:24	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.13f.delayed	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:24	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.140.delayed	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:24	108819/108819	---M-Z	200	added ('OK')	application/javascript	etag:%221b41a45-1a913-52f2204b64180%22	http://www.jeunes-democrates.org/sites/default/files/js/js_fvKBMU1a2vIPB4PaGYdP8kH1zJ10HxyYq9AdbzQFbWM.js	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/js/js_fvKBMU1a2vIPB4PaGYdP8kH1zJ10HxyYq9AdbzQFbWM.js	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:25	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:05%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/vos-contacts-locaux)
16:07:25	21776/21776	---M-Z	200	added ('OK')	text/css	etag:%221b41a38-5510-52f21f016b700%22	http://www.jeunes-democrates.org/sites/default/files/css/css_9izYcnrsV9dpWn2xY04N2tt4dl7Uv4AQRRnq-GxngqE.css	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/css/css_9izYcnrsV9dpWn2xY04N2tt4dl7Uv4AQRRnq-GxngqE.css	(from http://www.jeunes-democrates.org/search/node)
16:07:26	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.144.delayed	(from http://www.jeunes-democrates.org/search/node)
16:07:26	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.145.delayed	(from http://www.jeunes-democrates.org/search/node)
16:07:26	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.146.delayed	(from http://www.jeunes-democrates.org/search/node)
16:07:26	45178/45178	---M-Z	200	added ('OK')	application/javascript	etag:%22604bb-b07a-4dbd6b3086a00%22	http://www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox.js?1463666729	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox28ef.js	(from http://www.jeunes-democrates.org/search/node)
16:07:27	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:07%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/search/node)
16:07:27	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.148.delayed	(from http://www.jeunes-democrates.org/search/node)
16:07:27	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.149.delayed	(from http://www.jeunes-democrates.org/search/node)
16:07:27	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/nos-actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/nos-actions.14a.delayed	(from http://www.jeunes-democrates.org/search/node)
16:07:27	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:08%20GMT	http://www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	(from http://www.jeunes-democrates.org/search/node)
16:07:29	0/0	---M-Z	301	error ('Redirection%20Permanente')	text/html	date:Thu,%2019%20May%202016%2014:16:08%20GMT	http://www.jeunes-democrates.org/faire-un-don-0	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/faire-un-don-0	(from http://www.jeunes-democrates.org/search/node)
16:07:29	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.14d.delayed	(from http://www.jeunes-democrates.org/search/node)
16:07:29	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.14e.delayed	(from http://www.jeunes-democrates.org/search/node)
16:07:29	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.14f.delayed	(from http://www.jeunes-democrates.org/search/node)
16:07:30	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:11%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/search/node)
16:07:31	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.152.delayed	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:31	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.153.delayed	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:31	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.154.delayed	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:31	45178/45178	---M-Z	200	added ('OK')	application/javascript	etag:%22604bb-b07a-4dbd6b3086a00%22	http://www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox.js?1463666731	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox6c1b.js	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:31	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:12%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:31	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.157.delayed	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:31	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.158.delayed	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:31	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/nos-actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/nos-actions.159.delayed	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:32	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:13%20GMT	http://www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:33	0/0	---M-Z	301	error ('Redirection%20Permanente')	text/html	date:Thu,%2019%20May%202016%2014:16:13%20GMT	http://www.jeunes-democrates.org/faire-un-don-0	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/faire-un-don-0	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:33	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.15c.delayed	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:33	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.15d.delayed	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:33	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.15e.delayed	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:34	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:14%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/pour-l-europe)
16:07:34	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.161.delayed	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:34	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.162.delayed	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:34	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.163.delayed	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:35	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:15%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:36	45178/45178	---M-Z	200	added ('OK')	application/javascript	etag:%22604bb-b07a-4dbd6b3086a00%22	http://www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox.js?1463666734	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox7099.js	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:36	346/346	---M--	200	added ('OK')	image/png	etag:%221b4014b-15a-52f2215483300%22	http://www.jeunes-democrates.org/modules/file/icons/application-pdf.png	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/modules/file/icons/application-pdf.png	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:42	41926/41926	---M--	200	added ('OK')	image/jpeg	etag:%221e10d9-a3c6-51eab8f00f9c0%22	http://www.jeunes-democrates.org/sites/default/files/styles/bandeau/public/b-site3_0.jpg?itok=Xkc1j0N5	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/styles/bandeau/public/b-site3_0a7c4.jpg	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:42	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.168.delayed	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:42	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.169.delayed	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:42	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/nos-actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/nos-actions.16a.delayed	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:43	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:23%20GMT	http://www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/categories%20OR%20nos%20OR%20actions	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:43	0/0	---M-Z	301	error ('Redirection%20Permanente')	text/html	date:Thu,%2019%20May%202016%2014:16:24%20GMT	http://www.jeunes-democrates.org/faire-un-don-0	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/faire-un-don-0	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:43	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.16d.delayed	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:43	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.16e.delayed	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:43	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.16f.delayed	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:44	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:24%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:49	81111/81111	---M--	200	added ('OK')	application/pdf	etag:%221b41c55-13cd7-51ea5be423380%22	http://www.jeunes-democrates.org/sites/default/files/charte_des_valeurs.pdf	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/charte_des_valeurs.pdf	(from http://www.jeunes-democrates.org/le-mouvement-democrate)
16:07:51	45178/45178	---M-Z	200	added ('OK')	application/javascript	etag:%22604bb-b07a-4dbd6b3086a00%22	http://www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox.js?1463666736	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/all/modules/lightbox2/js/lightbox427a.js	(from http://www.jeunes-democrates.org/notre-histoire-nos-racines)
16:07:51	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/idees	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/idees.173.delayed	(from http://www.jeunes-democrates.org/notre-histoire-nos-racines)
16:07:51	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%201.174.delayed	(from http://www.jeunes-democrates.org/notre-histoire-nos-racines)
16:07:51	0/-1	---M--	302	error ('')			http://www.jeunes-democrates.org/categories/editos	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/categories/editos.175.delayed	(from http://www.jeunes-democrates.org/notre-histoire-nos-racines)
16:07:52	0/0	---M-Z	302	error ('Found')	text/html	date:Thu,%2019%20May%202016%2014:16:32%20GMT	http://www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/search/taxonomy%20OR%20term%20OR%206	(from http://www.jeunes-democrates.org/notre-histoire-nos-racines)
16:08:13	128140/128140	---M--	200	added ('OK')	image/png	etag:%221e10df-1f48c-51ec2a0834740%22	http://www.jeunes-democrates.org/sites/default/files/styles/bandeau/public/bandeau-notre-histoire_0.png?itok=cETU1HE1	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/styles/bandeau/public/bandeau-notre-histoire_0a97d.png	(from http://www.jeunes-democrates.org/notre-histoire-nos-racines)
16:08:15	10057/10057	---M--	200	added ('OK')	image/jpeg	etag:%22241001-2749-51ec3a5f053c0%22	http://www.jeunes-democrates.org/sites/default/files/styles/medium/public/monnet-schuman.jpg?itok=1_nPZwLM	C:/Sites/jeunes-democrates.org/www.jeunes-democrates.org/sites/default/files/styles/medium/public/monnet-schumana912.jpg	(from http://www.jeunes-democrates.org/notre-histoire-nos-racines)
